,article_id,text,label,source
1248,723823436,credible evidence,Repetition,train
1249,723823436,credible evidence,Repetition,train
1250,723823436,"Something’s not adding up.""",Doubt,train
1251,723823436,"There's no threat.""",Thought-terminating_Cliches,train
1252,723844295,shocking claim,Loaded_Language,train
1253,723844295,government is covering up a big story about terrorism,Doubt,train
1254,723844295,"something is not adding up,”",Doubt,train
1255,723844295,"“If ISIS warns about an attack and then an attack occurs and claims responsibility after the fact, it seems to me that at a minimum, they should have some portion of the investigation to clearly debunk that claim and, yet, it hasn’t happened,” he said",Causal_Oversimplification,train
1256,723844295,waiting and waiting and waiting,Repetition,train
1257,723844295,all Americans,Flag-Waving,train
1258,723883127,shocking comments,Loaded_Language,train
1259,723883127,shock,Repetition,train
1260,723883127,all calumny,Loaded_Language,train
1261,723883127,kiss and fondle them in the swank,Loaded_Language,train
1262,723883127,These people are truly crazy,Loaded_Language,train
1263,723883127,Shock,Loaded_Language,train
1264,723883127,shocking move,Loaded_Language,train
1265,723883127,truly crazy,"Name_Calling,Labeling",train
1266,724095467,gross negligence,Loaded_Language,train
1267,724095467,"How was this victim overlooked by investigators but known by Intellihub?
Who was this victim?",Doubt,train
1268,724095467,"a massive cover-up of the truth, the F.B.I.
and LVMPD",Doubt,train
1269,724095467,law enforcement investigators have never asked to see the footage,Doubt,train
1270,724095467,placed”,"Exaggeration,Minimisation",train
1271,724095467,"Will the F.B.I.
and LVMPD please explain what in the Hell is going on here?",Doubt,train
1272,724095467,How many more victims went ignored by investigators?,Doubt,train
1273,724095467,a massive cover-up of the truth,Loaded_Language,train
1274,724095467,botched investigation,Loaded_Language,train
1275,724095467,please explain what in the Hell,Loaded_Language,train
1276,724095467,were people getting haircuts at the crime scene?,Doubt,train
1277,724095598,"Let’s face it, twice before the attack ISIS warned the United States that they would attack Las Vegas and then after the attack claimed responsibility four times,”",Causal_Oversimplification,train
1278,724095598,horrific,Loaded_Language,train
1279,724095598,One can imagine that,Doubt,train
1280,724095598,Interestingly,Doubt,train
1281,724791253,Hitler the Great,"Name_Calling,Labeling",train
1282,724791253,deeply disappointed,"Exaggeration,Minimisation",train
1283,724791253,ridiculous exercise in virtue-signaling,Loaded_Language,train
1284,724791253,for the crime of telling the truth about Islam and jihad,"Exaggeration,Minimisation",train
1285,724791253,"If there’s homosexual men, the punishment is one of five things.
One – the easiest one maybe – chop their head off, that’s the easiest.
Second – burn them to death.
Third – throw ’em off a cliff.
Fourth – tear down a wall on them so they die under that.
Fifth – a combination of the above.”",Black-and-White_Fallacy,train
1286,724791253,relentlessly appeasement-minded government,"Name_Calling,Labeling",train
1287,724791253,“doesn’t applaud diversity,Loaded_Language,train
1288,724791253,We must be vigorous in our intolerance of his intolerance.”,Appeal_to_fear-prejudice,train
1289,724791253,Hitler the Great.’,"Exaggeration,Minimisation",train
1290,724791253,corruptly elected,Loaded_Language,train
1291,724791253,Islamophobic propaganda,Loaded_Language,train
1292,724791253,"he has allegedly “bigoted attitude towards women, ethnic minorities and Muslims",Loaded_Language,train
1293,724791253,The motion also notes that the neighbouring Royal Borough of Greenwich formally adopted a similar motion in December last year…,"Bandwagon,Reductio_ad_hitlerum",train
1294,724791253,"Meanwhile, Britain has a steadily lengthening record of admitting jihad preachers without a moment of hesitation","Whataboutism,Straw_Men,Red_Herring",train
1295,724791253,hypocrisy and double standards,Loaded_Language,train
1296,724791253,"If there’s homosexual men, the punishment is one of five things.
One – the easiest one maybe – chop their head off, that’s the easiest.
Second – burn them to death.
Third – throw ’em off a cliff.
Fourth – tear down a wall on them so they die under that.
Fifth – a combination of the above",Appeal_to_fear-prejudice,train
1297,724791253,relentlessly appeasement-minded,Loaded_Language,train
1298,724791253,bigot,"Name_Calling,Labeling",train
1299,724791253,"He is failing in his leadership and we should not welcome him here.
We must be vigorous in our intolerance of his intolerance",Appeal_to_Authority,train
1300,724791253,shock and alarm,Loaded_Language,train
1301,725276027,Saris like many other Federal judges does not like our current immigration system,"Bandwagon,Reductio_ad_hitlerum",train
1302,725276027,The Indonesian Christian,"Name_Calling,Labeling",train
1303,725276027,who thinks it is the job of District Court judges to micromanage the deportation system of the United States,Causal_Oversimplification,train
1304,725276027,her little amnesty,Loaded_Language,train
1305,725276027,"expressed concern the Indonesians could be deported before their administrative appeals were finished, given their claims they could face religious persecution in the world’s largest majority-Muslim nation",Appeal_to_fear-prejudice,train
1306,725276027,some minor kritarch,Loaded_Language,train
1307,725276027,got her wish,Thought-terminating_Cliches,train
1308,725276027,illegal aliens,Loaded_Language,train
1309,725276027,illegal aliens,Repetition,train
1310,725276027,illegal aliens,Repetition,train
1311,725276027,That’s my concern,Thought-terminating_Cliches,train
1312,725276027,illegal aliens,Repetition,train
1313,725276027,illegal aliens,Repetition,train
1314,725276027,illegal aliens,Repetition,train
1315,725276027,another bite at the apple,Loaded_Language,train
1316,725276027,minor kritarch,"Name_Calling,Labeling",train
1317,725498022,the charismatic homosexual/pederast predator Fernando Karadima,Loaded_Language,train
1318,725498022,Neither lefties nor stupid,Slogans,train
1319,725498022,It’s all in the air,"Exaggeration,Minimisation",train
1320,725498022,who am I to judge”,Thought-terminating_Cliches,train
1321,725498022,What happened to ‘Zero Tolerance’ for clerical sexual offenders?”,"Whataboutism,Straw_Men,Red_Herring",train
1322,725498022,to blaze down,Loaded_Language,train
1323,725498022,leftist secular journalists,"Name_Calling,Labeling",train
1324,725498022,a “leftist” pope,"Name_Calling,Labeling",train
1325,725498022,her voice cracked with nervousness,Loaded_Language,train
1326,725498022,the charismatic homosexual/pederast predator Fernando Karadima,"Name_Calling,Labeling",train
1327,725498022,think with your head.”,Thought-terminating_Cliches,train
1328,725498022,you are foolish,Loaded_Language,train
1329,725498022,the egregious failures,Loaded_Language,train
1330,725498022,this horrified me a lot,Loaded_Language,train
1331,725498022,a voyeuristic participant,"Name_Calling,Labeling",train
1332,725498022,priest-abusers,"Name_Calling,Labeling",train
1333,725498022,the notorious homosexual,"Name_Calling,Labeling",train
1334,725498022,the sinister appearance,Loaded_Language,train
1335,725498022,the notorious Italian priest-pederast,"Name_Calling,Labeling",train
1336,725498022,the abuse was approved by God,Loaded_Language,train
1337,725498022,a loudly trumpeted part,Loaded_Language,train
1338,725498022,"“The reluctance of some in the Vatican Curia to implement recommendations or cooperate with the work of a commission when the purpose is to improve the safety of children and vulnerable adults around the world is unacceptable,”",Appeal_to_fear-prejudice,train
1339,725498022,tossed out,Loaded_Language,train
1340,725498022,snippy tone,Loaded_Language,train
1341,725498022,unending stream of outrages and embarrassments,Loaded_Language,train
1342,725498022,gobsmacked,Loaded_Language,train
1343,725498022,serious and painful evil,Loaded_Language,train
1344,725498022,leftists who have set up this thing,"Name_Calling,Labeling",train
1345,725498022,calumny” comment,Loaded_Language,train
1346,725498022,devastating impact,Loaded_Language,train
1347,725498022,unusually contrite,"Name_Calling,Labeling",train
1348,725498022,the kingpin of South American Catholicism,"Name_Calling,Labeling",train
1349,725498022,plagued,Loaded_Language,train
1350,725498022,ignored to death,Loaded_Language,train
1351,725498022,under his thumb,Loaded_Language,train
1352,725498022,mafia,"Name_Calling,Labeling",train
1353,725498022,"given Francis’s usual methods, it’s anyone’s guess who in reality is actually dealing with these cases, if anyone",Doubt,train
1354,725498022,harsh criticism,Loaded_Language,train
1355,725731328,God damn America,Slogans,train
1356,725731328,"the terror group, the Nation of Islam","Bandwagon,Reductio_ad_hitlerum",train
1357,725731328,wicked deceivers,Loaded_Language,train
1358,725731328,sucked their blood,Loaded_Language,train
1359,725731328,"people.
You have sucked their blood",Thought-terminating_Cliches,train
1360,725731328,Hitler was a very great man,Repetition,train
1361,725731328,Hitler exterminating six million Jews,"Bandwagon,Reductio_ad_hitlerum",train
1362,725731328,terrorists,Appeal_to_fear-prejudice,train
1363,725731328,worked as furiously,Loaded_Language,train
1364,725731328,nefarious connections,Loaded_Language,train
1365,725731328,"The Muslim photographer Askia Muhammad, who took this photo of candidate Barack Obama and vicious jihad-supporting racist Louis Farrakhan, knew this would impact the election: he said so.
And so he conspired with the terror group, the Nation of Islam, to keep it hidden for 10 years",Doubt,train
1366,725731328,"that’s a good name.
Hitler was a very great man","Exaggeration,Minimisation",train
1367,725731328,"that’s a good name.
Hitler was a very great man","Exaggeration,Minimisation",train
1368,725731328,how long do you think a nation can do evil and not face the wrath of god,Loaded_Language,train
1369,725731328,But don’t nobody ever ask what did they do to Hitler,"Whataboutism,Straw_Men,Red_Herring",train
1370,725731328,will rain destruction upon white America,Loaded_Language,train
1371,725731328,sort of in a panic,Loaded_Language,train
1372,725731328,shines forth,Loaded_Language,train
1373,725731328,destroy,"Exaggeration,Minimisation",train
1374,725731328,My god will wipe this country (America) from the face of the earth,Appeal_to_fear-prejudice,train
1375,725731328,"You are wicked deceivers of the American people.
You have sucked their blood",Flag-Waving,train
1376,725731328,"The Jews don’t like Farrakhan, so they call me Hitler","Bandwagon,Reductio_ad_hitlerum",train
1377,725731328,"America is in trouble, and I say God is about to wipe this nation from the face of the Earth.
I’m not crazy, I’m not drunk, how long do you think a nation can do evil and not face the wrath of god",Appeal_to_fear-prejudice,train
1378,725731328,"The Mother Wheel is a heavily armed spaceship the size of a city, which will rain destruction upon white America but save those who embrace the Nation of Islam",Appeal_to_fear-prejudice,train
1379,725824328,spiritual advisor,"Name_Calling,Labeling",train
1380,725824328,sort of in a panic,Loaded_Language,train
1381,725824328,black,Repetition,train
1382,725824328,shaking down white institutions,Loaded_Language,train
1383,725824328,black rage,Loaded_Language,train
1384,725824328,"Reading Obama’s 1995 memoir, you might almost get the impression that after a prudent first term, during his second he might side with, I dunno, Black Lives Matter and encourage a wave of black rage and police retreat that drove up the death toll from murder by 20% in his last two years in office, an incremental death toll a little bigger than the U.S. combat death toll from the equally stupid Iraq War",Doubt,train
1385,725824328,was afraid that someone might “break into his apartment” looking for it,Appeal_to_fear-prejudice,train
1386,725824328,crap,Loaded_Language,train
1387,727128296,racking my brain,Loaded_Language,train
1388,727174208,the deadliest mass shooting in modern U.S. history,"Exaggeration,Minimisation",train
1389,727174208,the guy who sold him a hamburger for lunch,"Exaggeration,Minimisation",train
1390,727405181,in one fell swoop,Loaded_Language,train
1391,727493378,"The family finally got the remains in a box marked ""evidence"" over three months after the shooting and the autopsy report hasn't been finalized?
Wait, were the same guys in the autopsy room that were there when the doctors and coroners examined John F Kennedy",Doubt,train
1392,727493378,No more games,Thought-terminating_Cliches,train
1393,727493378,Seriously,Loaded_Language,train
1394,727493378,How can the autopsy report not be ‘finalized’ when the body was cremated more than five weeks ago,Doubt,train
1395,727493378,"That's exactly right!
Something is rotten in Denmark",Loaded_Language,train
1396,727493378,"On top of that, we have questions as to whether the body was even that of Stephen Paddock, given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation",Doubt,train
1397,727493378,"By the way, the toxicology report was not mentioned in the preliminary report",Doubt,train
1398,727497152,drag his feet,Loaded_Language,train
1399,727497152,Massacre,Loaded_Language,train
1400,727497152,"Not only did the coroner drag his feet and release the autopsy reports late Wednesday, but all of the names were redacted in the reports, with no mention of ballistic data, bullet caliber, or trajectories",Doubt,train
1401,727569885,America stands with the people of Iran in their courageous struggle for freedom.”,Flag-Waving,train
1402,727569885,obsequious acolytes,"Name_Calling,Labeling",train
1403,727569885,despotic mullahs,"Name_Calling,Labeling",train
1404,727569885,pusillanimous,Loaded_Language,train
1405,727569885,the nefarious nature of this fascist theocracy,Loaded_Language,train
1406,727569885,doesn’t ask “how high” when they say “jump.” Clearly,Loaded_Language,train
1407,727569885,docile posture,Loaded_Language,train
1408,727569885,"weak, indecisive and ineffectual",Loaded_Language,train
1409,727569885,misguided effort,Loaded_Language,train
1410,727569885,Obama sold everything including the kitchen sink,Loaded_Language,train
1411,727569885,fecklessness through appeasement,Loaded_Language,train
1412,727569885,Obama’s groveling,Loaded_Language,train
1413,727569885,mischief-making,Loaded_Language,train
1414,727569885,he didn’t think that the seizure of Americans was important enough to note,Flag-Waving,train
1415,727569885,a new sheriff in town,Loaded_Language,train
1416,727569885,fascist theocracy,"Bandwagon,Reductio_ad_hitlerum",train
1417,727569885,messianic zealotry,"Name_Calling,Labeling",train
1418,727569885,deterrent effect,Loaded_Language,train
1419,727569885,"ritualistic, belligerent encounters",Loaded_Language,train
1420,727569885,empty rhetoric,Loaded_Language,train
1421,727634031,I had no way to see into his mind,Thought-terminating_Cliches,train
1422,727634031,Haig did not mention the incendiary rounds -- which are meant to ignite what they hit -- in Friday's news conference,Doubt,train
1423,727634031,"Sickness.
Horror",Loaded_Language,train
1424,727634031,One woman (was) screaming through my door that I should be killed and I should die,Appeal_to_fear-prejudice,train
1425,727658675,"will proclaim, with all clarity, unambiguity and beauty",Loaded_Language,train
1426,727658675,would be a beautiful common voice defending the sanctity and the indissolubility of marriage in the midst of a real neo-pagan society where divorce has become a plague and where sexual depravity is increasingly spreading.”,Loaded_Language,train
1427,727658675,"Such a reading is causing “rampant confusion,” will spread “a plague of divorce” in the Church, and is “alien” to the Church’s entire faith and Tradition",Loaded_Language,train
1428,727658675,and it would be a beautiful common voice defending the sanctity and the indissolubility of marriage in the midst of a real neo-pagan society where divorce has become a plague and where sexual depravity is increasingly spreading.”,Appeal_to_fear-prejudice,train
1429,727658675,"the “beautiful explanations” that are being presented to clergy and faithful as “discernment” and “pastoral accompaniment,” or a “change of paradigm” and “discovery of the subjective part of the truth,” when translated into “common sense language,” are tantamount to an allowance to sin",Black-and-White_Fallacy,train
1430,727658675,"As Successors of the Apostles, Schneider said they “could not act in another way.”",Causal_Oversimplification,train
1431,727658675,plague,"Exaggeration,Minimisation",train
1432,727658675,"Some of these norms, Schneider told LifeSiteNews, give “implicit approval” of divorce and of sexual activity outside a valid marriage",Appeal_to_Authority,train
1433,727658675,plague of divorce,"Exaggeration,Minimisation",train
1434,727658675,"As Successors of the Apostles, Schneider said they “could not act in another way",Black-and-White_Fallacy,train
1435,727736557,a gun running operation gone wrong every day,Repetition,train
1436,727736557,I had no way to see into his mind,Thought-terminating_Cliches,train
1437,727736557,crackpots,"Name_Calling,Labeling",train
1438,727736557,pounded on his door,Loaded_Language,train
1439,727736557,to lob wild claims,Loaded_Language,train
1440,727736557,posted an article this week that pointed to Haig's background in the aerospace industry as a sign of U.S. government involvement in the massacre,Causal_Oversimplification,train
1441,727736557,a CIA cut-out,"Name_Calling,Labeling",train
1442,727736557,a noxious far-right personality,"Name_Calling,Labeling",train
1443,727736557,started making hay,Loaded_Language,train
1444,727736557,"I've seen all kinds of people.
There were no tells",Thought-terminating_Cliches,train
1445,727736557,had absolutely nothing to do,"Exaggeration,Minimisation",train
1446,727736557,the Las Vegas mass shooter,"Name_Calling,Labeling",train
1447,727736557,Las Vegas mass murderer,"Name_Calling,Labeling",train
1448,727736557,ludicrous,Loaded_Language,train
1449,727736557,internet's conspiracy-theorist-in-chief,"Name_Calling,Labeling",train
1450,727736557,YouTube conspiracy theorist,"Name_Calling,Labeling",train
1451,727736557,Did he know something that Stephen Paddock was going to do,Doubt,train
1452,727736595,the deadliest mass shooting in modern U.S. history,"Exaggeration,Minimisation",train
1453,727869189,his most theologically unsettling point,Appeal_to_fear-prejudice,train
1454,727869189,"bad for evangelization,”",Appeal_to_fear-prejudice,train
1455,727869189,"Could we possibly say, for instance, that it’s impossible to judge the presidency of Donald Trump relative to past presidents",Doubt,train
1456,727869189,a genuinely surprising position,Loaded_Language,train
1457,727869189,a combination of rhetorical tricks and soft-peddled Hegelianism,Loaded_Language,train
1458,727869189,a lovely suggestion,Loaded_Language,train
1459,727869189,rank historicism,Loaded_Language,train
1460,727869189,There are different responses to the same question in different times.”,Thought-terminating_Cliches,train
1461,727869189,has a dog in this fight,Loaded_Language,train
1462,727869189,"For Faggioli, the implication is that at least 50 percent of German Catholic children never see their parents receive communion and lose their faith because of it",Causal_Oversimplification,train
1463,727869189,Were priests throughout history in fact misleading their divorced and remarried parishioners by telling them they could not receive communion,Doubt,train
1464,727869189,"If we don’t, we will find ourselves, in the words of Pope Benedict, in “a dictatorship of relativism that does not recognize anything as definitive and whose ultimate goal consists solely of one’s own ego and desires",Appeal_to_fear-prejudice,train
1465,728169864,blatant hypocrisy,Loaded_Language,train
1466,728169864,“Dirty Bomber”,"Name_Calling,Labeling",train
1467,728169864,arrogant,"Name_Calling,Labeling",train
1468,728169864,jealous,"Name_Calling,Labeling",train
1469,728169864,selfish,"Name_Calling,Labeling",train
1470,728169864,spiteful,"Name_Calling,Labeling",train
1471,728169864,greedy,"Name_Calling,Labeling",train
1472,728169864,cursed,"Name_Calling,Labeling",train
1473,728169864,apes and swine,"Name_Calling,Labeling",train
1474,728169864,perverted transgressors,"Name_Calling,Labeling",train
1475,728169864,venomous,Loaded_Language,train
1476,728169864,under divine displeasure,Loaded_Language,train
1477,728169864,barking,Loaded_Language,train
1478,728169864,Failure to do so exposes the party’s liberal agenda as a sham,Black-and-White_Fallacy,train
1479,728169864,Anti-Gay,"Name_Calling,Labeling",train
1480,728169864,"This may seem an innocent mistake on the imam’s part, but his actions against the gay community and sinister views are anything but",Doubt,train
1481,728169864,white supremacist,"Name_Calling,Labeling",train
1482,728169864,a man to believe in!”,Slogans,train
1483,728343601,a paedophile priest,"Name_Calling,Labeling",train
1484,728343601,"tired of fighting, crying and suffering,""",Loaded_Language,train
1485,728343601,doing all the dirty work,Loaded_Language,train
1486,728343601,don't be like the others,Appeal_to_fear-prejudice,train
1487,728343601,disgraced predecessor,"Name_Calling,Labeling",train
1488,728343601,paedophile priests,"Name_Calling,Labeling",train
1489,728343601,dramatically disrupted,Loaded_Language,train
1490,728343601,horror of having experienced this abuse and how I wanted to kill myself,Loaded_Language,train
1491,728680557,the three bishops solemnly professed,Loaded_Language,train
1492,728680557,in defense of the sanctity and the indissolubility of marriage,Loaded_Language,train
1493,728680557,"will proclaim, with all clarity, unambiguity and beauty, the sanctity of marriage, and of the family, and of the Eucharist,”",Loaded_Language,train
1494,728680557,a beautiful common voice defending the sanctity and the indissolubility of marriage in the midst of a real neo-pagan society where divorce has become a plague and where sexual depravity is increasingly spreading.”,Loaded_Language,train
1495,728758697,"I regard him as an outstanding human being who commands a following of individuals who are learned and articulate and he plays a big role in the lives of thousands and thousands and thousands and thousands of people,”",Appeal_to_Authority,train
1496,728758697,"Would a Republican get a pass on meeting with a racist hate group leader?
Obviously not",Flag-Waving,train
1497,728758697,"Don't expect it to condemn Rep. Davis' comments.
He was just saying what most of them think",Causal_Oversimplification,train
1498,728758697,"Farrakhan had praised Hitler and declared that the Jews, ""can't say 'Never Again' to God, because when he puts you in the ovens, you're there forever.”","Bandwagon,Reductio_ad_hitlerum",train
1499,728758697,"""Here come the Jews.
They don't like Farrakhan, so they call me Hitler.
Well, that's a good name.
Hitler was a very great man.""","Bandwagon,Reductio_ad_hitlerum",train
1500,728758697,Loving Anti-Semite,"Name_Calling,Labeling",train
1501,728758697,The media is very interested in racism,"Whataboutism,Straw_Men,Red_Herring",train
1502,728758697,"Well, that's a good name.
Hitler was a very great man",Thought-terminating_Cliches,train
1503,728758697,Would a Republican get a pass on meeting with a racist hate group leader,Doubt,train
1504,728758697,The media is happy to talk about anti-Semitism,"Whataboutism,Straw_Men,Red_Herring",train
1505,728972961,I refuse to contribute to the destruction of the Church,Loaded_Language,train
1506,728972961,You destroyed the Church.”,Repetition,train
1507,728972961,destroying the Church,Repetition,train
1508,728972961,"You have no authority to compose this schema, because it is a theological thesis and therefore within the competence of the Theological Commission.”",Black-and-White_Fallacy,train
1509,728972961,Freemasonry,Repetition,train
1510,728972961,Freemasonry,Repetition,train
1511,728972961,Freemasonry,Repetition,train
1512,728972961,in the name of the Council,Repetition,train
1513,728972961,destroys the Church,Repetition,train
1514,728972961,smoke of Satan,Repetition,train
1515,728972961,"And if He is God, we must give Him the adoration of God",Appeal_to_fear-prejudice,train
1516,728972961,It is impossible to do all this without God’s assistance,Appeal_to_fear-prejudice,train
1517,728972961,"Stay in the fight!
Keep the Faith.
Never surrender!",Slogans,train
1518,728972961,the infallible teachings of Mother Church,Loaded_Language,train
1519,728972961,"a mutation, a change, in the Church",Loaded_Language,train
1520,728972961,destruction of the Church,Repetition,train
1521,728972961,the mutation in the Church,Loaded_Language,train
1522,728972961,Impossible!,Loaded_Language,train
1523,728972961,"I do have the right to compose this schema because if anything concerns Christian Unity it is religious liberty, and I am the President of the Secretariat for Promoting Christian Unity.”",Appeal_to_Authority,train
1524,728972961,Freemasonry,Repetition,train
1525,728972961,a mutation in the church,Repetition,train
1526,728972961,"if the reforms are bad, then it is impossible that the Council is good and all the reforms are bad, because that is the authentic interpretation of the Council by Rome",Causal_Oversimplification,train
1527,728972961,"very, very anxious",Loaded_Language,train
1528,728972961,in the name of the Holy See,Loaded_Language,train
1529,728972961,"We must tolerate - have tolerance for the error - but never give the same right to error and truth.
That is impossible",Black-and-White_Fallacy,train
1530,728972961,impossible,Repetition,train
1531,728972961,he is an infamous Freemason,"Name_Calling,Labeling",train
1532,728972961,smoke of Satan,Loaded_Language,train
1533,728972961,the devil is in Rome,Loaded_Language,train
1534,728972961,sensual dancing,Loaded_Language,train
1535,728972961,That is a fact,Repetition,train
1536,728972961,"Ay.
Impossible.
Impossible.
No, no, no, no",Loaded_Language,train
1537,728972961,the pope is not man of true conviction,Doubt,train
1538,728972961,"if I do that, then I betray my mother, the Church.
The Church!",Appeal_to_fear-prejudice,train
1539,728972961,desperate state,Loaded_Language,train
1540,728972961,diabolical debacle,"Name_Calling,Labeling",train
1541,728972961,"if the Church continues to remain under the influence of the prince of the revolution, then, in the future a crisis will come upon the Church",Appeal_to_fear-prejudice,train
1542,728972961,"They said that.
They wrote that",Repetition,train
1543,728972961,"We were in a very sad, serious situation",Loaded_Language,train
1544,728972961,In the name of the Council,Repetition,train
1545,728972961,I do everything possible for the Council and the Catholics in our country,Flag-Waving,train
1546,728972961,"in the name of the Declaration of Religious Freedom [of Vatican II], we ask the President to remove this article in the Constitution",Appeal_to_fear-prejudice,train
1547,728972961,"We must take care, because this change in the church is a liberal change.
The liberal principles have entered the Church now, and they destroy the Church",Appeal_to_fear-prejudice,train
1548,728972961,Impossible,Repetition,train
1549,728972961,"The authority comes from God.
Not from the people.
Not from the masses.
From God",Repetition,train
1550,728972961,democratic principle,Repetition,train
1551,728972961,in the masses,Repetition,train
1552,728972961,hierarchical,Repetition,train
1553,728972961,That is hierarchy,Repetition,train
1554,728972961,I do not say that,Repetition,train
1555,728972961,the belief,Repetition,train
1556,728972961,No faith,Repetition,train
1557,728972961,They learn nothing now,Repetition,train
1558,728972961,"How is it possible that the pope gives the authorization to this change?
How is it possible the pope signed this decree?
Signed this constitution",Doubt,train
1559,728972961,I don’t know,Repetition,train
1560,728972961,A big mystery,Repetition,train
1561,728972961,I don’t know,Repetition,train
1562,728972961,"I don’t know.
We don’t know",Repetition,train
1563,728972961,we do not know,Repetition,train
1564,728972961,Not pope,Repetition,train
1565,728972961,I do not know,Repetition,train
1566,728972961,"Because if this crisis continues, many people will go to hell",Appeal_to_fear-prejudice,train
1567,728972961,sacrilege,Loaded_Language,train
1568,728972961,That is sacrilege,Repetition,train
1569,728972961,Impossible,Repetition,train
1570,728972961,Against our faith,Repetition,train
1571,728972961,Essential,Repetition,train
1572,728972961,I know him very well,Repetition,train
1573,728972961,That we cannot change,Repetition,train
1574,728972961,The Church is tradition,Repetition,train
1575,728972961,I thank you for your attention,Thought-terminating_Cliches,train
1576,729303442,"But Jewish groups on and off campus have denounced the report as flawed, saying it missed the significance of an anti-Semitic text circulated online before Noah Lew was removed from the board last fall",Doubt,train
1577,729303442,a target was placed squarely upon me,Loaded_Language,train
1578,729303442,"My Jewish identity was now public, and a target was placed squarely upon me by the McGill BDS movement",Causal_Oversimplification,train
1579,729303442,An outcry,Loaded_Language,train
1580,729303442,anti-Semitic tropes of Jewish people,"Name_Calling,Labeling",train
1581,729303442,"The Jewish groups said this anti-Semitic rhetoric “was used to encourage students to vote specifically against Noah Lew.
It is under this context that the (general assembly) occurred, and the report fundamentally misunderstands this, which alters the entire findings of the report",Doubt,train
1582,729303442,absolutely no place for anti-Semitism,"Exaggeration,Minimisation",train
1583,729303442,overwhelmingly approved,Loaded_Language,train
1584,729303442,a whitewash,"Name_Calling,Labeling",train
1585,729348908,a holy war between Muslims and non-Muslims,Appeal_to_fear-prejudice,train
1586,729348908,"in the application process, he lied to military recruiters about a recent trip he'd taken to Jordan in a failed attempt to make contact with the Islamic State and join a ""real Muslim Army",Doubt,train
1587,729348908,"he wanted to do something “bigger, better, and more purposeful” – like dying in the cause of Allah","Exaggeration,Minimisation",train
1588,729348908,a martyr,"Name_Calling,Labeling",train
1589,729348908,"In the process, however, he misidentified Hasan as Nidal Hussein and said the shooting happened at Fort Knox in Kentucky.
He also said Hasan had died a martyr, though in fact he remains alive on military death row",Doubt,train
1590,729348908,"He also sang an Islamic State fight song and recalled making a replica of the group’s flag.
He said he wanted to replace his neighbor’s American flag with it",Flag-Waving,train
1591,729348908,"Patel agreed to bring it by, but two days later he told the State Department he had accidentally thrown it away in October and needed a new one",Doubt,train
1592,729368012,"""disaster""",Loaded_Language,train
1593,729368012,"""disaster"" potential witness","Name_Calling,Labeling",train
1594,729368012,"Of course, we know what Obama did with his daily briefings.
They are somewhere in the White House sewer system",Doubt,train
1595,729368012,purportedly,Doubt,train
1596,729410793,blessing’ for gay unions is ‘truly…sacrilegious’,Loaded_Language,train
1597,729410793,"Marx’s idea “truly seems sacrilegious” and “ignores the clear Revelation of God,”",Loaded_Language,train
1598,729410793,homosexuality always contradicts the Will of God,Black-and-White_Fallacy,train
1599,729410793,citing church teaching through the centuries,Appeal_to_Authority,train
1600,729410793,"Rather than being about receiving “God’s assistance for themselves,” those engaging in sodomy and wishing to have it “blessed” by the Church “aim with their request at the recognition and acceptance of their homosexual way of life and its ecclesial valorization.”",Causal_Oversimplification,train
1601,729410793,"The Catechism of the Catholic Church teaches that “under no circumstances” can homosexual activity “be approved” as it is “intrinsically disordered.” Such acts are “contrary to the natural law.
They close the sexual act to the gift of life.
They do not proceed from a genuine affective and sexual complementarity” (CCC 2357)",Appeal_to_Authority,train
1602,729410793,I do not really see any problems there.”,Thought-terminating_Cliches,train
1603,729410793,"“Any such ‘blessing rite’ would cooperate in a morally forbidden act, no matter how sincere the persons seeking the blessing,”",Black-and-White_Fallacy,train
1604,729410793,"such a “blessing” would encourage people to continue living in a way the Church considers gravely sinful and spiritually damaging, and therefore would be uncharitable",Appeal_to_fear-prejudice,train
1605,729410793,as children of God with inherent dignity,Loaded_Language,train
1606,729410793,"there is no truth, no real mercy, and no authentic compassion, in blessing a course of action that leads persons away from God.”",Black-and-White_Fallacy,train
1607,729410793,"Jesus said the truth will make us free.
Nowhere did he suggest it will make us comfortable.”",Appeal_to_Authority,train
1608,729410793,sodomy,"Exaggeration,Minimisation",train
1609,729549972,record-breaking,Repetition,train
1610,729549972,"the ""Pale Blue Dot","Name_Calling,Labeling",train
1611,729549972,the 'Pale Blue Dot,"Name_Calling,Labeling",train
1612,729549972,farthest ever image,"Exaggeration,Minimisation",train
1613,729549972,the most-distant course-correction manoeuvre ever,"Exaggeration,Minimisation",train
1614,729549972,the farthest planetary encounter in history,"Exaggeration,Minimisation",train
1615,729549972,the next record-breaking encounter,"Exaggeration,Minimisation",train
1616,729549972,record-breaking,Loaded_Language,train
1617,729549972,record-breaking,Loaded_Language,train
1618,729561658,continent; not a country,Repetition,train
1619,729561658,just so we're clear here,Thought-terminating_Cliches,train
1620,729561658,it is not a country,Repetition,train
1621,729561658,"Australia is both a country and a continent.
It's the only country that is both.
I provided a resource in the first email that clarifies that for you.
If you need further clarification google or the SNHU Shapiro Library has that information you",Doubt,train
1622,729561658,Australia is both a country and a continent,Repetition,train
